mode	paramCurves	correct	avgTime	ratio	perImprov	avgFST3	avgFST4
4+n	0.4	0.9385964912280702	3.0234243519998927	0.9755421695977008	0.0244578304022992	23	7
4+n	0.4	0.9745762711864406	3.02422110399948	0.9798504351208928	0.0201495648791072	31	4
4+n	0.4	0.9739130434782608	2.240542745000312	0.9717540193054413	0.0282459806945587	24	7
4+n	0.4	0.9487179487179488	4.372118369000418	0.9733278904221208	0.0266721095778792	24	7
4+n	0.4	0.9557522123893806	3.504894441000033	0.975374548715734	0.0246254512842658	26	5
4+n	0.4	0.982608695652174	1.9119793849995403	0.9760124166486152	0.0239875833513847	30	3
4+n	0.4	0.9652173913043478	3.7536004579997098	0.976212668803042	0.0237873311969579	32	4
4+n	0.4	0.982608695652174	3.105072801999995	0.9616485868229332	0.0383514131770668	27	5
4+n	0.4	0.9658119658119658	2.718496944000435	0.965150046780536	0.034849953219464	31	4
4+n	0.4	0.9652173913043478	3.3982981479994123	0.9697125328389544	0.0302874671610455	30	4
4+n	0.4	0.9565217391304348	2.6132044079995467	0.9737345527605404	0.0262654472394596	27	6
4+n	0.4	0.9464285714285714	2.4773964089999936	0.9723547870324658	0.0276452129675341	31	4
4+n	0.4	0.9565217391304348	2.440899289999834	0.9774636245925918	0.0225363754074081	27	5
4+n	0.4	0.9827586206896552	3.208060771999953	0.9780951844008268	0.0219048155991732	29	2
4+n	0.4	0.9829059829059827	2.057327198999701	0.9695549775265933	0.0304450224734067	32	5
4+n	0.4	0.9741379310344828	2.323893282999961	0.9732653835963556	0.0267346164036444	35	4
4+n	0.4	0.9827586206896552	2.4050331410007857	0.9754104307908787	0.0245895692091212	32	2
4+n	0.4	0.9829059829059827	3.005834993999997	0.9693239686319778	0.0306760313680222	34	2
4+n	0.4	0.9565217391304348	3.078421294000691	0.9717090121841738	0.0282909878158261	28	5
4+n	0.4	0.9736842105263158	4.166233873999772	0.97432446605471	0.02567553394529	30	4
4+n	0.4	0.9913793103448276	3.5073045499993896	0.974735586720912	0.0252644132790879	35	1
4+n	0.4	0.9572649572649572	2.6676308579999386	0.9660865721648212	0.0339134278351787	32	4
4+n	0.4	1.0	2.712087142999735	0.9777157306147752	0.0222842693852248	32	1
4+n	0.4	0.991304347826087	2.9410159850003765	0.9759860944689212	0.0240139055310787	35	0
4+n	0.4	0.9655172413793104	2.4475083439992886	0.9740958760681764	0.0259041239318235	30	5
4+n	0.4	0.9741379310344828	3.579136622999613	0.9737909718256792	0.0262090281743208	30	4
4+n	0.4	0.9736842105263158	3.0199015019998114	0.9774031331134468	0.0225968668865532	31	1
4+n	0.4	1.0	2.606245255000431	0.9744140944655876	0.0255859055344125	37	0
4+n	0.4	0.956896551724138	2.836817497000084	0.975473542216952	0.0245264577830479	30	5
4+n	0.4	0.9661016949152542	2.0822167680007624	0.9739033037782252	0.0260966962217747	27	5
4+n	0.4	0.956140350877193	2.7461080930006574	0.9754526864988452	0.0245473135011548	27	4
4+n	0.4	0.9914529914529916	1.7211731090001194	0.9758285582465503	0.0241714417534495	35	3
4+n	0.4	0.9649122807017544	2.9189479050000955	0.970454793214944	0.0295452067850559	26	4
4+n	0.4	0.9736842105263158	2.504871901000115	0.9769723593601785	0.0230276406398215	30	3
4+n	0.4	0.9741379310344828	2.3449587449995306	0.9729262229356408	0.0270737770643592	27	5
4+n	0.4	0.9824561403508772	2.7566726329996527	0.9723608797216188	0.0276391202783813	33	3
4+n	0.6	0.9913793103448276	2.8986066389998086	0.983208857905409	0.0167911420945909	28	2
4+n	0.6	0.9322033898305084	3.3883240429995567	0.9737250530926602	0.0262749469073397	28	8
4+n	0.6	0.982608695652174	3.0677738760005013	0.9765983922142836	0.0234016077857164	30	2
4+n	0.6	0.9913793103448276	6.010813240000061	0.9798513823542676	0.0201486176457322	37	1
4+n	0.6	0.991150442477876	2.593421769000088	0.9792369861101188	0.0207630138898811	26	3
4+n	0.6	0.9646017699115044	2.382766358000481	0.97483084396065	0.0251691560393501	28	7
4+n	0.6	0.9469026548672568	2.376423638999768	0.9758310459291648	0.024168954070835	24	5
4+n	0.6	0.982608695652174	3.355346914999245	0.9710139898601728	0.0289860101398271	30	4
4+n	0.6	0.9829059829059827	2.8797286190001614	0.97491988180466	0.0250801181953399	32	3
4+n	0.6	0.9823008849557522	1.98555509400012	0.980980105167777	0.0190198948322229	33	1
4+n	0.6	0.9829059829059827	1.7867244990002291	0.9744344006566248	0.0255655993433752	28	4
4+n	0.6	1.0	2.624722735999967	0.9789655384829196	0.0210344615170805	32	2
4+n	0.6	1.0	2.346821774000091	0.9795627979344872	0.0204372020655128	34	0
4+n	0.6	0.9829059829059827	2.3516372600006434	0.9776876794891304	0.0223123205108696	33	2
4+n	0.6	0.9829059829059827	2.809822823999639	0.9734240098415434	0.0265759901584565	33	3
4+n	0.6	0.9469026548672568	2.017721621000419	0.9758841720036846	0.0241158279963153	30	5
4+n	0.6	0.9913793103448276	4.408922863999578	0.9759689441565088	0.0240310558434913	31	1
4+n	0.6	0.982608695652174	2.16515574999994	0.97826470274925	0.02173529725075	28	3
4+n	0.6	0.9646017699115044	3.016523684999811	0.9839303208757728	0.016069679124227	27	3
4+n	0.6	0.9646017699115044	3.01174213899958	0.981155719064294	0.0188442809357061	32	3
4+n	0.6	0.982608695652174	3.022453925000264	0.971503254938268	0.0284967450617319	28	3
4+n	0.6	0.9658119658119658	2.5772821949994977	0.9746296708708594	0.0253703291291406	29	6
4+n	0.6	0.9827586206896552	1.4130744180001784	0.9658805804989504	0.0341194195010496	36	2
4+n	0.6	0.9743589743589745	1.83990199299933	0.980304907205845	0.019695092794155	31	2
4+n	0.6	0.9557522123893806	2.7519483260002744	0.9726194065014132	0.0273805934985866	30	3
4+n	0.6	0.9829059829059827	2.4178763990003063	0.975629059213276	0.0243709407867238	31	2
4+n	0.6	0.9824561403508772	3.274742933000198	0.9788000667237032	0.0211999332762967	29	2
4+n	0.6	0.956896551724138	3.414156314000138	0.9714913292401436	0.0285086707598565	29	8
4+n	0.6	0.9739130434782608	3.732194328000333	0.9708896213045204	0.0291103786954796	28	4
4+n	0.6	0.9913793103448276	4.053876842000136	0.9735819628017915	0.0264180371982083	30	2
4+n	0.6	0.9473684210526316	2.7464021230007347	0.9760840267381996	0.0239159732618005	29	5
4+n	0.6	0.9743589743589745	2.378577704000236	0.9813408563907609	0.0186591436092391	28	3
4+n	0.6	0.9824561403508772	2.75553969900011	0.975669711604857	0.0243302883951429	31	2
4+n	0.6	0.9827586206896552	3.222467956999936	0.9820654672945872	0.0179345327054127	30	2
4+n	0.6	0.956140350877193	1.4101796979994106	0.9775241128223762	0.0224758871776238	27	4
4+n	0.6	0.956896551724138	2.7661923440000464	0.972450922588176	0.0275490774118238	25	6
4+n	0.6	1.0	1.5383194529995308	0.9793398095641056	0.0206601904358944	28	0
4+n	0.6	0.9827586206896552	2.3169050950000383	0.9768273717419348	0.023172628258065	31	2
4+n	0.6	0.9652173913043478	4.481345215000147	0.9789123098564796	0.0210876901435203	29	4
4+n	0.6	0.9913793103448276	2.269865951000611	0.9776164773907384	0.0223835226092616	32	1
4+n	0.6	0.9830508474576272	2.2961608030000207	0.9789349506731236	0.0210650493268764	29	4
4+n	0.6	0.9642857142857144	2.2685497209995447	0.9748029528217166	0.0251970471782834	27	3
4+n	0.6	0.9734513274336284	2.250247015000241	0.9776756821952876	0.0223243178047124	29	4
4+n	0.6	0.9652173913043478	2.6642569989999174	0.9802027449703672	0.0197972550296327	30	3
4+n	0.6	0.9553571428571428	2.854409852000572	0.9779905009830338	0.0220094990169662	27	4
4+n	0.6	0.9741379310344828	3.985382675000437	0.9729152837314852	0.0270847162685149	35	3
4+n	0.6	0.9649122807017544	3.115069536000192	0.9768438870433463	0.0231561129566536	30	3
4+n	0.6	0.9649122807017544	4.736821423000038	0.9744841542778012	0.0255158457221988	30	5
4+n	0.6	0.9658119658119658	1.47500859199954	0.9685587691346752	0.0314412308653248	30	6
4+n	0.6	0.9655172413793104	2.688503239000056	0.976990372044554	0.023009627955446	32	3
4+n	0.6	0.982608695652174	2.4137735230006	0.980321091191628	0.0196789088083718	30	4
4+n	0.6	1.0	1.86069654899984	0.97813494703648	0.0218650529635199	28	3
4+n	0.6	0.9741379310344828	3.435309385999972	0.9779358216502066	0.0220641783497933	31	3
4+n	0.6	0.9741379310344828	2.071250062000217	0.974083854625639	0.025916145374361	29	3
4+n	0.6	0.9824561403508772	3.1257380630004263	0.9799549417176244	0.0200450582823756	27	4
4+n	0.6	0.9914529914529916	1.849812905999897	0.9771181459626768	0.0228818540373231	32	4
4+n	0.6	0.9655172413793104	1.6173764380000648	0.9822263177074988	0.017773682292501	26	4
4+n	0.6	0.9652173913043478	3.171664464999594	0.9735432970842708	0.0264567029157292	28	5
4+n	0.6	0.9734513274336284	2.569039320999764	0.981303902256298	0.0186960977437019	32	1
4+n	0.6	0.9734513274336284	3.4335613550001653	0.9766461896694734	0.0233538103305266	30	4
4+n	0.6	0.9655172413793104	2.397016273999725	0.9789398885924704	0.0210601114075296	27	6
4+n	0.6	0.9743589743589745	1.9178151819996856	0.981688018711668	0.018311981288332	28	4
4+n	0.6	0.9743589743589745	2.349345825000455	0.977767760822543	0.0222322391774569	28	4
4+n	0.6	0.9732142857142856	2.048128163000001	0.9836009468399344	0.0163990531600655	24	4
4+n	0.6	0.9478260869565216	2.701889267999832	0.9823293139219196	0.0176706860780803	21	6
4+n	0.6	0.9661016949152542	1.8367637749997807	0.98207958257718	0.0179204174228199	27	5
4+n	0.6	0.9565217391304348	2.0753488919999654	0.9789338704964652	0.0210661295035349	27	6
4+n	0.6	0.9658119658119658	3.587820228000055	0.9771562113814412	0.0228437886185588	29	6
4+n	0.6	0.956140350877193	3.239303219999784	0.9787983064940412	0.0212016935059586	25	5
4+n	0.6	0.9827586206896552	3.6184345589999793	0.980499924967792	0.0195000750322079	29	3
4+n	0.6	0.9741379310344828	3.838561330999255	0.9822321018251418	0.0177678981748582	32	3
4+n	0.6	0.982608695652174	2.9563548920004905	0.9666915264265676	0.0333084735734324	31	3
4+n	0.6	0.9655172413793104	2.6298452090004503	0.97296544593653	0.0270345540634698	28	4
4+n	0.6	0.9739130434782608	3.126218653000251	0.9749028329972836	0.0250971670027163	29	4
4+n	0.6	0.9478260869565216	2.7153774479993444	0.9776749128320168	0.0223250871679832	26	6
4+n	0.6	0.9385964912280702	1.3564325040006224	0.972788116816775	0.0272118831832249	28	7
4+n	0.6	0.9655172413793104	3.6625727680002456	0.9804758722636658	0.0195241277363341	26	5
4+n	0.6	0.9741379310344828	3.471286968999266	0.979259566685655	0.020740433314345	27	3
4+n	0.6	0.9827586206896552	1.678932626999995	0.9715728634914192	0.0284271365085807	32	4
4+n	0.6	0.9655172413793104	3.1204036059998543	0.9748815834097668	0.025118416590233	36	4
4+n	0.6	0.9914529914529916	2.217133946000104	0.9799470425237764	0.0200529574762234	30	2
4+n	0.6	0.9913793103448276	2.2161344450005345	0.9757585962736758	0.0242414037263242	31	2
4+n	0.6	0.9473684210526316	4.8377742889997535	0.9764811346054344	0.0235188653945654	28	5
4+n	0.6	0.982608695652174	3.0554429750000054	0.9791173265135892	0.0208826734864109	32	3
4+n	0.6	0.982608695652174	2.9503381860004083	0.9820587940594095	0.0179412059405903	33	1
4+n	0.6	0.9572649572649572	4.082901332999427	0.9722784062925992	0.0277215937074006	31	4
4+n	0.6	1.0	1.7337045919994123	0.981789885770352	0.0182101142296479	29	1
4+n	0.6	0.9824561403508772	2.461898994000876	0.98013106323445	0.01986893676555	33	0
4+n	0.6	0.9658119658119658	2.519367965999664	0.9774643779854748	0.0225356220145253	30	4
4+n	0.6	0.991304347826087	2.204663573000289	0.9783860968810516	0.0216139031189485	33	3
4+n	0.6	0.9553571428571428	2.967617688000246	0.9811452291491148	0.0188547708508852	30	2
4+n	0.6	0.9913793103448276	2.6997376380004425	0.9798567243882076	0.0201432756117923	36	1
4+n	0.6	0.9572649572649572	2.696232274000068	0.9802129518040504	0.0197870481959494	28	5
4+n	0.6	0.9576271186440678	2.14544623600068	0.976754720908816	0.0232452790911841	25	6
4+n	0.6	0.9736842105263158	2.7476980249994085	0.9795256944345158	0.0204743055654842	29	2
4+n	0.6	0.9914529914529916	2.4706753199998275	0.9802970541403412	0.0197029458596587	33	3
4+n	0.6	0.9646017699115044	3.52361936699981	0.970625216909508	0.0293747830904921	26	5
4+n	0.6	0.991150442477876	2.583027226999548	0.9816256026250868	0.018374397374913	32	1
4+n	0.6	0.9565217391304348	2.562473132000377	0.97868826767075	0.0213117323292499	25	5
4+n	0.6	0.9736842105263158	2.5749724099996456	0.9774562805575994	0.0225437194424006	33	3
4+n	0.8	0.9827586206896552	2.644450615000096	0.9859966420653298	0.0140033579346702	28	2
4+n	0.8	0.9491525423728814	3.5476817509998	0.9781914816257976	0.0218085183742025	28	8
4+n	0.8	0.982608695652174	2.2895254940003724	0.9807488371975788	0.0192511628024211	30	2
4+n	0.8	0.9827586206896552	4.120470939999905	0.983262454968558	0.0167375450314419	34	2
4+n	0.8	1.0	3.4527122370000143	0.982704750110897	0.017295249889103	26	3
4+n	0.8	0.9646017699115044	2.8833405020004648	0.979394892809588	0.0206051071904118	29	6
4+n	0.8	0.9285714285714286	2.567329765000068	0.9809942882153476	0.0190057117846523	24	4
4+n	0.8	0.9652173913043478	2.7336556390000624	0.9745527244668238	0.0254472755331761	30	4
4+n	0.8	0.9829059829059827	2.4560872079991896	0.9709341275632808	0.0290658724367192	32	3
4+n	0.8	0.9734513274336284	2.0912391919991933	0.9842356234496418	0.0157643765503582	33	1
4+n	0.8	0.9745762711864406	1.4342792549996377	0.9788554217191734	0.0211445782808266	30	4
4+n	0.8	0.991150442477876	3.0087037670000427	0.98263422961269	0.0173657703873101	31	2
4+n	0.8	1.0	2.9748183009996865	0.98345186847379	0.0165481315262099	33	0
4+n	0.8	0.9829059829059827	1.7908089370002926	0.9804129782660046	0.0195870217339954	33	2
4+n	0.8	0.9829059829059827	2.881072854000194	0.978221791026179	0.0217782089738209	33	3
4+n	0.8	0.956140350877193	1.865546893000101	0.9824656321416236	0.0175343678583762	30	4
4+n	0.8	0.9913793103448276	3.5660687640001925	0.9797466904525736	0.0202533095474265	31	1
4+n	0.8	0.982608695652174	2.187339146999875	0.9821275328965654	0.0178724671034345	28	3
4+n	0.8	0.9553571428571428	2.8263938199997938	0.9864058612217323	0.0135941387782675	27	3
4+n	0.8	0.9646017699115044	2.452881385999717	0.9862722506264072	0.0137277493735927	32	3
4+n	0.8	0.9652173913043478	2.277152278000358	0.975650753008569	0.024349246991431	27	4
4+n	0.8	0.9572649572649572	3.0952054419994965	0.979279344034186	0.020720655965814	28	6
4+n	0.8	0.982608695652174	1.9973398769998312	0.9730193332655506	0.0269806667344494	37	1
4+n	0.8	0.9743589743589745	2.4038653249999697	0.984142622785658	0.0158573772143419	31	2
4+n	0.8	0.9469026548672568	3.5783780640003897	0.9786898010892934	0.0213101989107066	30	3
4+n	0.8	0.9829059829059827	3.6682778980002695	0.9810142287968228	0.0189857712031773	31	2
4+n	0.8	0.9739130434782608	2.913110600999971	0.9821962107523784	0.0178037892476216	28	3
4+n	0.8	0.956896551724138	4.206271361999825	0.9772842143569952	0.0227157856430046	29	7
4+n	0.8	0.991304347826087	3.109141828999782	0.9771795971512968	0.0228204028487033	28	4
4+n	0.8	0.982608695652174	3.410057254000094	0.9778710636351174	0.0221289363648825	30	2
4+n	0.8	0.9473684210526316	3.192319675000362	0.9799672105206626	0.0200327894793374	28	5
4+n	0.8	0.9743589743589745	2.0027914989996134	0.9845890402091644	0.0154109597908355	27	3
4+n	0.8	0.9824561403508772	3.209482891999869	0.9795528145169062	0.0204471854830937	31	2
4+n	0.8	0.9913793103448276	2.2311899019996417	0.9849745527655672	0.0150254472344326	30	2
4+n	0.8	0.956140350877193	1.8568706160003785	0.9858092810302396	0.0141907189697604	26	4
4+n	0.8	0.956896551724138	3.1114136750002217	0.9766637568019452	0.0233362431980548	25	6
4+n	0.8	1.0	2.0539870520005934	0.982807657220506	0.0171923427794939	28	0
4+n	0.8	0.9827586206896552	2.779601485999592	0.9712223146222688	0.028777685377731	31	2
4+n	0.8	0.9649122807017544	4.210916574000294	0.982492060558762	0.0175079394412379	28	4
4+n	0.8	0.9827586206896552	2.609641836999799	0.983033598903645	0.016966401096355	31	1
4+n	0.8	0.9829059829059827	4.0356442390002485	0.9835142215478828	0.016485778452117	30	3
4+n	0.8	0.9734513274336284	2.824990823000008	0.9790174375307286	0.0209825624692714	27	3
4+n	0.8	0.9646017699115044	2.3915370859995164	0.9814654763113972	0.0185345236886028	29	4
4+n	0.8	0.9652173913043478	2.751075991000107	0.9837513124122136	0.0162486875877864	30	3
4+n	0.8	0.9464285714285714	3.149799173999781	0.9827440554377612	0.0172559445622387	24	5
4+n	0.8	0.9827586206896552	2.1852727890000097	0.9780841860491648	0.0219158139508353	34	3
4+n	0.8	0.9649122807017544	2.126078253999367	0.9804762328918668	0.0195237671081333	30	3
4+n	0.8	0.9736842105263158	3.149870209000256	0.9784382588746984	0.0215617411253016	30	5
4+n	0.8	0.9658119658119658	3.1527919009995458	0.9740076861550782	0.0259923138449218	30	6
4+n	0.8	0.9827586206896552	1.950236057999973	0.9816642935089414	0.0183357064910586	32	3
4+n	0.8	0.982608695652174	2.5867973570002505	0.983775920496152	0.0162240795038479	29	4
4+n	0.8	0.991304347826087	3.479343080000035	0.9828615731929704	0.0171384268070295	28	3
4+n	0.8	0.9741379310344828	2.8383670779994645	0.9816904720120796	0.0183095279879204	31	3
4+n	0.8	0.9741379310344828	2.2339895959994465	0.9782703794421044	0.0217296205578955	29	3
4+n	0.8	0.9649122807017544	3.7880928690001374	0.983539948012076	0.0164600519879238	26	4
4+n	0.8	0.9743589743589745	2.613281936999556	0.9810162868757872	0.0189837131242127	29	5
4+n	0.8	0.9655172413793104	2.0985434760004864	0.9858483378867224	0.0141516621132775	26	4
4+n	0.8	0.9739130434782608	2.452840795999691	0.9783560054134386	0.0216439945865614	28	5
4+n	0.8	0.9642857142857144	3.328905370000029	0.9845151002428376	0.0154848997571624	32	1
4+n	0.8	0.9824561403508772	3.508752237000408	0.9805901367314838	0.0194098632685162	30	4
4+n	0.8	0.9478260869565216	2.834790722999969	0.983350744806776	0.016649255193224	24	6
4+n	0.8	0.9658119658119658	3.24856692100002	0.9844520841527832	0.0155479158472169	28	4
4+n	0.8	0.9658119658119658	1.860497347000092	0.9811252174305006	0.0188747825694993	28	4
4+n	0.8	0.9732142857142856	3.08750346999932	0.9863498274849848	0.0136501725150152	24	4
4+n	0.8	0.9478260869565216	2.8679555540002184	0.9851915982203562	0.0148084017796438	21	6
4+n	0.8	0.9745762711864406	2.412582055000712	0.9831517274377628	0.0168482725622373	29	5
4+n	0.8	0.9478260869565216	2.790430860000015	0.9825859434374694	0.0174140565625305	27	6
4+n	0.8	0.9572649572649572	3.1983721890001107	0.981026998428086	0.0189730015719139	29	5
4+n	0.8	0.9649122807017544	2.1060345860005327	0.9823385652500728	0.0176614347499272	25	5
4+n	0.8	0.9827586206896552	3.5278485489998275	0.984807323988558	0.015192676011442	29	3
4+n	0.8	0.9827586206896552	2.917776176000189	0.9852774656421424	0.0147225343578575	31	3
4+n	0.8	0.982608695652174	2.5573037750000367	0.9740103911758352	0.0259896088241649	30	3
4+n	0.8	0.9565217391304348	1.776015679000011	0.9796983169127162	0.0203016830872837	26	4
4+n	0.8	0.982608695652174	2.321562905999599	0.9781285327364256	0.0218714672635743	30	4
4+n	0.8	0.9478260869565216	2.721470305999901	0.9819065430698548	0.0180934569301453	26	6
4+n	0.8	0.9385964912280702	1.501135917999818	0.980359479040908	0.019640520959092	29	6
4+n	0.8	0.9655172413793104	3.600010207000196	0.9829813967958508	0.0170186032041491	26	5
4+n	0.8	0.9913793103448276	4.066849134999757	0.9844669363511048	0.0155330636488952	28	3
4+n	0.8	0.9829059829059827	2.0119916150006247	0.977432472922198	0.022567527077802	32	4
4+n	0.8	0.9741379310344828	2.978048914999817	0.9827544924976744	0.0172455075023254	35	4
4+n	0.8	0.9914529914529916	1.7391647770000418	0.9835333731390876	0.0164666268609122	29	2
4+n	0.8	0.9827586206896552	3.144601013000284	0.9799441677583096	0.0200558322416903	31	2
4+n	0.8	0.9565217391304348	4.459217175000049	0.9784852205225288	0.0215147794774711	29	5
4+n	0.8	0.982608695652174	2.197843050999836	0.9825237708229156	0.0174762291770844	32	3
4+n	0.8	0.982608695652174	3.3813685679997434	0.9852376779609012	0.0147623220390986	31	1
4+n	0.8	0.9482758620689656	2.7251823809992857	0.9788277655732888	0.0211722344267112	29	4
4+n	0.8	1.0	2.0678350799998952	0.9847584220886516	0.0152415779113482	29	1
4+n	0.8	0.9824561403508772	2.915237144999992	0.974074037590598	0.0259259624094021	33	0
4+n	0.8	0.9658119658119658	2.98803431899978	0.9817899502555734	0.0182100497444266	29	4
4+n	0.8	0.982608695652174	1.8510240909999995	0.9820820861035228	0.0179179138964772	32	3
4+n	0.8	0.9553571428571428	1.7713690119999228	0.9867304850413438	0.0132695149586562	29	2
4+n	0.8	0.982608695652174	2.6935848590001115	0.9832693969806492	0.0167306030193509	35	1
4+n	0.8	0.9482758620689656	3.5770965720003005	0.9729138856774456	0.0270861143225544	28	6
4+n	0.8	0.9658119658119658	2.1644220890002543	0.9819960781719452	0.0180039218280546	24	6
4+n	0.8	0.9736842105263158	4.156926330000715	0.9827496670627368	0.0172503329372631	29	2
4+n	0.8	0.9914529914529916	4.0062551860000895	0.98367574675835	0.0163242532416501	33	3
4+n	0.8	0.9734513274336284	3.086120165000466	0.9762123281474164	0.0237876718525835	26	5
4+n	0.8	0.991150442477876	3.764504286999909	0.9845398498175332	0.0154601501824667	32	1
4+n	0.8	0.9478260869565216	2.0637322990005487	0.9823233944815362	0.0176766055184638	25	5
4+n	0.8	0.9649122807017544	3.036498114999631	0.9817557780041192	0.0182442219958807	31	4
4+n	0.9	0.9739130434782608	2.484698225000102	0.9880542168222666	0.0119457831777334	28	2
4+n	0.9	0.9401709401709402	3.8338745139999446	0.9816010075505636	0.0183989924494365	29	7
4+n	0.9	0.9739130434782608	3.256366918999447	0.9837200337632082	0.0162799662367918	30	2
4+n	0.9	0.9827586206896552	4.956716524000512	0.9857300515882764	0.0142699484117234	34	2
4+n	0.9	1.0	3.02122373400016	0.9851166290176152	0.0148833709823847	26	3
4+n	0.9	0.9646017699115044	2.3780445379998127	0.9814788380520936	0.0185211619479064	29	6
4+n	0.9	0.9272727272727272	2.473071248000452	0.9842403008886432	0.0157596991113566	25	4
4+n	0.9	0.9652173913043478	2.895741097000609	0.9575549131188388	0.0424450868811612	30	4
4+n	0.9	0.9658119658119658	2.850623830000586	0.9627516944765	0.0372483055235001	31	4
4+n	0.9	0.9642857142857144	2.4559618260000207	0.9865783750522996	0.0134216249477002	33	1
4+n	0.9	0.9745762711864406	1.7988724610004283	0.9827351921737376	0.0172648078262624	29	4
4+n	0.9	0.991150442477876	2.792606703000274	0.9851966514724196	0.0148033485275804	32	2
4+n	0.9	1.0	1.423202580999714	0.9849818300379036	0.0150181699620963	34	0
4+n	0.9	0.9829059829059827	1.90047444099946	0.9836582775790516	0.0163417224209484	33	2
4+n	0.9	0.9652173913043478	2.746822630000679	0.982200355397422	0.0177996446025781	32	3
4+n	0.9	0.956140350877193	2.808636406000005	0.9850388861358376	0.0149611138641625	30	4
4+n	0.9	0.9913793103448276	3.730219663000753	0.9825845095737132	0.0174154904262866	31	1
4+n	0.9	0.9824561403508772	2.76037359700058	0.9844067049856804	0.0155932950143196	29	3
4+n	0.9	0.9734513274336284	3.0054626889996143	0.988222225355673	0.011777774644327	27	3
4+n	0.9	0.9646017699115044	2.446680218999973	0.9883622999998176	0.0116377000001822	31	3
4+n	0.9	0.9739130434782608	2.7195815129998664	0.977972849521561	0.0220271504784389	29	3
4+n	0.9	0.9401709401709402	2.363208886000393	0.9824016736091514	0.0175983263908485	28	6
4+n	0.9	0.982608695652174	2.505731426999773	0.9781681260716186	0.0218318739283813	37	1
4+n	0.9	0.9743589743589745	2.946288089999144	0.9860379235920662	0.0139620764079337	31	2
4+n	0.9	0.9469026548672568	3.40913444600028	0.9823404373350352	0.0176595626649647	31	3
4+n	0.9	0.9827586206896552	2.274020703000133	0.984072002185996	0.015927997814004	30	2
4+n	0.9	0.9649122807017544	2.8463572620003106	0.9847354401666938	0.0152645598333062	28	3
4+n	0.9	0.9655172413793104	2.6253686410000228	0.955629759986612	0.0443702400133878	32	6
4+n	0.9	0.982608695652174	3.010566615999778	0.9805161366158088	0.0194838633841911	28	4
4+n	0.9	0.9739130434782608	2.338179238000521	0.9810498012947108	0.0189501987052892	30	2
4+n	0.9	0.9473684210526316	2.893229496999993	0.9827434312325352	0.0172565687674647	27	5
4+n	0.9	0.9655172413793104	2.656855215000178	0.9867003249642816	0.0132996750357184	27	3
4+n	0.9	0.9824561403508772	2.3901898459998847	0.9824168941079436	0.0175831058920563	31	2
4+n	0.9	0.982608695652174	1.081110548999277	0.9871220139999382	0.0128779860000618	30	2
4+n	0.9	0.9469026548672568	1.7953745430004346	0.9878805742414848	0.0121194257585153	26	4
4+n	0.9	0.9655172413793104	2.765719536000688	0.9805620474467002	0.0194379525532998	26	6
4+n	0.9	1.0	2.2582466009998825	0.9849059738981932	0.0150940261018067	28	0
4+n	0.9	0.9652173913043478	3.1712046689999625	0.9279271910929218	0.0720728089070782	29	3
4+n	0.9	0.9646017699115044	3.052138801000183	0.9844171224102458	0.0155828775897541	29	4
4+n	0.9	0.9827586206896552	2.9921576710003137	0.9859970848749592	0.0140029151250408	31	1
4+n	0.9	0.9576271186440678	3.534697419000622	0.986034096270376	0.013965903729624	26	5
4+n	0.9	0.9910714285714286	2.309988031000102	0.981712433753664	0.018287566246336	30	2
4+n	0.9	0.954954954954955	1.3987771230004	0.9634758576580932	0.0365241423419069	29	4
4+n	0.9	0.9652173913043478	2.768784709999636	0.9862609196463328	0.0137390803536671	30	3
4+n	0.9	0.9553571428571428	3.3262068920003003	0.985552177985948	0.014447822014052	25	3
4+n	0.9	0.9827586206896552	2.3803191110000625	0.9815843152119932	0.0184156847880067	34	3
4+n	0.9	0.9649122807017544	1.6573285160002342	0.983157190334168	0.0168428096658319	30	3
4+n	0.9	0.9646017699115044	3.629479910000555	0.9812890526069624	0.0187109473930376	30	5
4+n	0.9	0.9572649572649572	2.5772979539997323	0.9797981681722752	0.0202018318277247	31	5
4+n	0.9	0.9827586206896552	1.8455065289999768	0.9847823632870089	0.0152176367129912	33	2
4+n	0.9	0.956140350877193	3.62617036499978	0.9860581504115824	0.0139418495884175	29	4
4+n	0.9	0.991304347826087	2.3696061999999074	0.9873515400099456	0.0126484599900543	26	3
4+n	0.9	0.9741379310344828	2.233431781000036	0.9844636987139596	0.0155363012860403	31	3
4+n	0.9	0.9652173913043478	2.2398717790001683	0.981327876011351	0.018672123988649	29	3
4+n	0.9	0.9649122807017544	3.759659202999501	0.98432594791883	0.01567405208117	27	5
4+n	0.9	0.9655172413793104	2.405317876000481	0.9849593995013274	0.0150406004986726	28	5
4+n	0.9	0.9739130434782608	1.9706166789992487	0.989233819644929	0.010766180355071	26	4
4+n	0.9	0.9739130434782608	2.7183798480000405	0.9820538365896688	0.017946163410331	28	5
4+n	0.9	0.9734513274336284	2.5827664970001933	0.9868260206118932	0.0131739793881069	32	1
4+n	0.9	0.9557522123893806	3.166410881000047	0.9833471511620512	0.0166528488379488	29	4
4+n	0.9	0.9391304347826088	1.9058865629995123	0.9856557947070356	0.0143442052929643	24	6
4+n	0.9	0.9658119658119658	2.8509401069995874	0.9868145646914804	0.0131854353085196	28	4
